h=0.005,t=5seconds
Time, Kinetic Energy, Potential Energy, Total Energy,q1,q2,q3,q4,q5,q6,q7,q1d,q2d,q3d,q4d,q5d,q6d,q7d
2.105000,37.175365,2.904976,40.080341,-1.3048,1.79991,7.60641,-0.074669,7.09968,0.842844,-5.81963,-8.17035,4.86395,1.12664,-9.03717,22.3769,-3.19984,-29.6275,
2.110000,36.918569,3.168835,40.087404,-1.34536,1.82337,7.61129,-0.120593,7.21367,0.827496,-5.96765,-8.01809,4.51951,0.818097,-9.30085,23.2286,-3.03727,-29.5567,
2.115000,36.634857,3.461075,40.095932,-1.38498,1.84511,7.61459,-0.167678,7.33197,0.81246,-6.11522,-7.79851,4.17943,0.500386,-9.50281,24.0966,-3.08415,-29.4661,
2.120000,36.324977,3.780304,40.105282,-1.42335,1.86517,7.61629,-0.215625,7.45463,0.796647,-6.26234,-7.52162,3.85072,0.182109,-9.65005,24.963,-3.35079,-29.3877,
2.125000,35.989627,4.125124,40.114751,-1.4602,1.88362,7.61641,-0.264184,7.5816,0.778948,-6.40913,-7.19805,3.53913,-0.123774,-9.75497,25.8052,-3.83503,-29.3503,
2.130000,35.629320,4.494216,40.123536,-1.49533,1.90056,7.61505,-0.313182,7.71268,0.758295,-6.55586,-6.83813,3.24879,-0.400194,-9.83335,26.5985,-4.52185,-29.3757,
2.135000,35.244303,4.886408,40.130711,-1.52859,1.91611,7.6124,-0.362526,7.84758,0.733728,-6.7029,-6.45099,2.98212,-0.626101,-9.90184,27.3162,-5.38392,-29.4772,
2.140000,34.834575,5.300695,40.135270,-1.55984,1.93038,7.60879,-0.412207,7.98585,0.704455,-6.85064,-6.04379,2.7397,-0.77694,-9.97508,27.932,-6.38284,-29.6589,
2.145000,34.400088,5.736206,40.136294,-1.58902,1.9435,7.60463,-0.462281,8.1269,0.669899,-6.99949,-5.6214,2.52024,-0.826103,-10.063,28.421,-7.47123,-29.9173,
2.150000,33.941130,6.192094,40.133223,-1.61606,1.95558,7.60052,-0.512839,8.27006,0.629742,-7.14981,-5.18644,2.32054,-0.747667,-10.1689,28.7627,-8.59589,-30.2439,
2.155000,33.458801,6.667393,40.126194,-1.64089,1.96671,7.59715,-0.563969,8.41454,0.583939,-7.30191,-4.7398,2.13574,-0.520306,-10.2879,28.9427,-9.70248,-30.6296,
2.160000,32.955399,7.160846,40.116245,-1.66345,1.97694,7.59531,-0.615716,8.5595,0.532715,-7.45608,-4.28151,1.9597,-0.131572,-10.408,28.9552,-10.7415,-31.0691,
2.165000,32.434446,7.670774,40.105220,-1.6837,1.9863,7.59582,-0.668046,8.7041,0.476522,-7.61257,-3.81155,1.78587,0.418779,-10.512,28.8049,-11.6748,-31.5619,
2.170000,31.900265,8.195022,40.095287,-1.70157,1.99479,7.59948,-0.720832,8.84756,0.415964,-7.77166,-3.33042,1.60826,1.1178,-10.5806,28.5073,-12.4806,-32.1122,
2.175000,31.357258,8.730994,40.088252,-1.71701,2.00238,7.60698,-0.773851,8.98918,0.351711,-7.93366,-2.83921,1.42247,1.94138,-10.5967,28.0873,-13.1556,-32.7241,
2.180000,30.809254,9.275778,40.085032,-1.72996,2.00901,7.61888,-0.826801,9.12844,0.284403,-8.09888,-2.33919,1.22636,2.85872,-10.5477,27.5761,-13.713,-33.3953,
2.185000,30.259222,9.826310,40.085532,-1.7404,2.01464,7.63555,-0.879332,9.26495,0.214576,-8.2676,-1.83132,1.02018,3.83753,-10.427,27.0074,-14.1772,-34.1109,
2.190000,29.709374,10.379531,40.088905,-1.74828,2.01922,7.65724,-0.931077,9.39852,0.142626,-8.43997,-1.31579,0.806281,4.84841,-10.234,26.4126,-14.5769,-34.8386,
2.195000,29.161468,10.932517,40.093985,-1.75356,2.02271,7.68403,-0.981679,9.52908,0.068802,-8.61597,-0.791994,0.588585,5.86708,-9.97232,25.819,-14.9387,-35.5284,
2.200000,28.617111,11.482554,40.099665,-1.75621,2.02511,7.71591,-1.03081,9.6567,-0.00676532,-8.79525,-0.258749,0.371949,6.87464,-9.64824,25.2477,-15.2815,-36.1156,
2.205000,28.077951,12.027187,40.105138,-1.75616,2.02643,7.75278,-1.07817,9.78155,-0.0840169,-8.97713,0.28518,0.161657,7.8564,-9.26955,24.7138,-15.6134,-36.5276,
2.210000,27.545753,12.564228,40.109980,-1.75336,2.02673,7.79447,-1.12351,9.90383,-0.162903,-9.16053,0.840463,-0.0369519,8.79997,-8.84462,24.2271,-15.9296,-36.6933,
2.215000,27.022355,13.091761,40.114116,-1.74776,2.02607,7.84078,-1.16662,10.0238,-0.243315,-9.34405,1.40658,-0.218772,9.69344,-8.38227,23.7934,-16.2119,-36.552,
2.220000,26.509529,13.608149,40.117678,-1.7393,2.02454,7.89141,-1.20733,10.1418,-0.325022,-9.52604,1.98126,-0.379179,10.5243,-7.89214,23.4161,-16.4306,-36.0622,
2.225000,26.008782,14.112045,40.120827,-1.72795,2.02228,7.94602,-1.24554,10.258,-0.40762,-9.70467,2.56023,-0.5143,11.2793,-7.38503,23.0979,-16.5486,-35.2074,
2.230000,25.521190,14.602404,40.123594,-1.7137,2.0194,8.00419,-1.28118,10.3727,-0.490507,-9.87812,3.13723,-0.621324,11.9454,-6.87312,22.842,-16.5277,-33.9972,
2.235000,25.047343,15.078495,40.125838,-1.69658,2.01606,8.06546,-1.31427,10.4864,-0.572895,-10.0447,3.70449,-0.698764,12.5118,-6.36944,22.6522,-16.3349,-32.4662,
2.240000,24.587437,15.539888,40.127324,-1.67666,2.01241,8.12931,-1.34488,10.5993,-0.653855,-10.2028,4.25354,-0.746605,12.9715,-5.88695,22.5325,-15.9484,-30.6686,
2.245000,24.141446,15.986430,40.127876,-1.65405,2.0086,8.19518,-1.37314,10.7117,-0.732379,-10.3514,4.77613,-0.766255,13.3222,-5.4373,22.4849,-15.3604,-28.6722,
2.250000,23.709265,16.418208,40.127473,-1.62891,2.00475,8.26253,-1.39925,10.8241,-0.807459,-10.4896,5.26508,-0.760294,13.5668,-5.02978,22.5082,-14.5765,-26.5517,
2.255000,23.290775,16.835497,40.126272,-1.60141,2.001,8.33084,-1.42344,10.9368,-0.878145,-10.6169,5.71485,-0.732118,13.7125,-4.67081,22.5965,-13.6139,-24.3835,
2.260000,22.885823,17.238728,40.124550,-1.57176,1.99743,8.39965,-1.44595,11.0501,-0.943599,-10.7334,6.12185,-0.685541,13.7694,-4.36387,22.7396,-12.4977,-22.2412,
2.265000,22.494171,17.628447,40.122618,-1.54019,1.99414,8.46853,-1.46707,11.1642,-1.00312,-10.8394,6.48441,-0.624449,13.75,-4.10989,22.9235,-11.2575,-20.192,
2.270000,22.115462,18.005288,40.120750,-1.50692,1.99119,8.53715,-1.48705,11.2793,-1.05617,-10.9354,6.80266,-0.552523,13.6673,-3.90778,23.1325,-9.92531,-18.294,
2.275000,21.749199,18.369947,40.119145,-1.47216,1.98861,8.60521,-1.50615,11.3955,-1.10237,-11.0223,7.07819,-0.473051,13.5348,-3.75498,23.3506,-8.53339,-16.5942,
2.280000,21.394760,18.723150,40.117910,-1.43613,1.98646,8.6725,-1.5246,11.5128,-1.14151,-11.1013,7.31373,-0.38881,13.3654,-3.64792,23.5634,-7.11342,-15.127,
2.285000,21.051435,19.065634,40.117069,-1.39902,1.98473,8.73886,-1.54262,11.6312,-1.17351,-11.1736,7.51273,-0.302007,13.1712,-3.58243,23.7594,-5.69552,-13.9143,
2.290000,20.718468,19.398111,40.116579,-1.361,1.98344,8.80421,-1.56042,11.7504,-1.19846,-11.2405,7.67901,-0.214272,12.9629,-3.55392,23.9306,-4.30767,-12.9656,
2.295000,20.395109,19.721245,40.116355,-1.32223,1.98258,8.86849,-1.57816,11.8705,-1.21659,-11.3033,7.81634,-0.126702,12.7501,-3.55762,24.0728,-2.97521,-12.2797,
2.300000,20.080663,20.035630,40.116293,-1.28284,1.98217,8.93171,-1.596,11.9912,-1.22821,-11.3633,7.92826,-0.0399291,12.5405,-3.58866,24.1857,-1.72041,-11.8468,
2.305000,19.774522,20.341769,40.116291,-1.24295,1.98219,8.9939,-1.61405,12.1123,-1.23379,-11.4217,8.01778,0.045782,12.3404,-3.6421,24.272,-0.562188,-11.6501,
2.310000,19.476199,20.640067,40.116266,-1.20266,1.98263,9.05511,-1.63242,12.2339,-1.23384,-11.4798,8.08737,0.130424,12.1542,-3.71306,24.3368,0.484052,-11.6687,
2.315000,19.185336,20.930826,40.116162,-1.16207,1.98349,9.11544,-1.65118,12.3557,-1.22895,-11.5384,8.13885,0.214142,11.985,-3.79672,24.3867,1.40647,-11.879,
2.320000,18.901701,21.214252,40.115954,-1.12127,1.98477,9.17496,-1.67038,12.4778,-1.21977,-11.5985,8.17349,0.297139,11.8343,-3.88842,24.429,2.19664,-12.2566,
2.325000,18.625178,21.490463,40.115641,-1.08034,1.98646,9.23378,-1.69006,12.6,-1.20698,-11.6609,8.1921,0.379597,11.7023,-3.98379,24.4709,2.8493,-12.7778,
2.330000,18.355744,21.759504,40.115248,-1.03935,1.98857,9.29198,-1.71022,12.7225,-1.19127,-11.7263,8.19512,0.461629,11.5879,-4.07882,24.5185,3.36201,-13.42,
2.335000,18.093445,22.021367,40.114812,-0.998385,1.99108,9.34966,-1.73085,12.8452,-1.17335,-11.7951,8.18276,0.543248,11.4894,-4.17002,24.577,3.7347,-14.1623,
2.340000,17.838369,22.276007,40.114376,-0.957521,1.994,9.40688,-1.75192,12.9682,-1.15392,-11.8679,8.1551,0.624358,11.404,-4.25453,24.6496,3.96927,-14.9855,
2.345000,17.590623,22.523362,40.113985,-0.916834,1.99732,9.4637,-1.7734,13.0917,-1.13366,-11.9449,8.11221,0.704767,11.3286,-4.3302,24.738,4.06919,-15.872,
2.350000,17.350304,22.763372,40.113677,-0.876399,2.00105,9.52016,-1.79522,13.2156,-1.11323,-12.0266,8.0542,0.784204,11.2602,-4.39568,24.842,4.03918,-16.8048,
2.355000,17.117491,22.995991,40.113482,-0.836292,2.00517,9.5763,-1.81735,13.3401,-1.09326,-12.113,7.98128,0.862353,11.1955,-4.45043,24.9601,3.88497,-17.7679,
2.360000,16.892220,23.221197,40.113417,-0.796587,2.00967,9.63212,-1.83973,13.4652,-1.07437,-12.2042,7.8938,0.938884,11.132,-4.49469,25.0892,3.61313,-18.745,
2.365000,16.674483,23.439001,40.113484,-0.757354,2.01455,9.68762,-1.8623,13.591,-1.05713,-12.3004,7.79228,1.01348,11.068,-4.52934,25.2249,3.23106,-19.7198,
2.370000,16.464231,23.649442,40.113672,-0.718664,2.0198,9.7428,-1.88503,13.7175,-1.04206,-12.4014,7.6774,1.08588,11.0028,-4.55576,25.3627,2.74695,-20.6759,
2.375000,16.261372,23.852584,40.113956,-0.68058,2.02541,9.79765,-1.90786,13.8446,-1.02965,-12.5072,7.54999,1.15587,10.9371,-4.57561,25.4972,2.16976,-21.5971,
2.380000,16.065799,24.048500,40.114299,-0.643163,2.03136,9.85217,-1.93078,13.9724,-1.02036,-12.6174,7.41106,1.22327,10.8731,-4.59048,25.6237,1.50921,-22.4674,
2.385000,15.877408,24.237255,40.114663,-0.606469,2.03764,9.90638,-1.95377,14.1008,-1.01456,-12.7318,7.2617,1.28794,10.8143,-4.60166,25.7378,0.775614,-23.2724,
2.390000,15.696126,24.418880,40.115006,-0.570546,2.04424,9.96031,-1.9768,14.2298,-1.01259,-12.8501,7.10312,1.34974,10.7654,-4.6098,25.8364,-0.020232,-23.9991,
2.395000,15.521945,24.593350,40.115295,-0.535438,2.05114,10.014,-1.99987,14.3592,-1.01475,-12.9718,6.93658,1.40846,10.7322,-4.61471,25.9175,-0.867333,-24.6361,
2.400000,15.354943,24.760561,40.115504,-0.50118,2.05833,10.0676,-2.02295,14.489,-1.02126,-13.0965,6.76341,1.46375,10.7208,-4.6152,25.981,-1.75474,-25.1744,
2.405000,15.195305,24.920314,40.115618,-0.467803,2.06578,10.1212,-2.04602,14.619,-1.03229,-13.2235,6.58502,1.51513,10.7373,-4.60905,26.0283,-2.67179,-25.6061,
2.410000,15.043331,25.072300,40.115632,-0.43533,2.07348,10.175,-2.06904,14.7493,-1.04797,-13.3525,6.40291,1.56191,10.7873,-4.59309,26.0624,-3.60831,-25.9242,
2.415000,14.899439,25.216105,40.115544,-0.403774,2.0814,10.2291,-2.09195,14.8796,-1.06837,-13.4828,6.21872,1.6032,10.8752,-4.5634,26.0875,-4.55471,-26.1214,
2.420000,14.764149,25.351209,40.115358,-0.373142,2.08951,10.2838,-2.11467,15.0101,-1.09351,-13.6137,6.03428,1.63796,11.0045,-4.51555,26.1089,-5.50204,-26.1896,
2.425000,14.638068,25.477005,40.115073,-0.343431,2.09778,10.3392,-2.1371,15.1407,-1.12339,-13.7447,5.85164,1.66508,11.1765,-4.44494,26.1323,-6.44198,-26.1189,
2.430000,14.521868,25.592817,40.114685,-0.314625,2.10616,10.3955,-2.15912,15.2715,-1.15793,-13.8749,5.67311,1.68348,11.3909,-4.34717,26.1633,-7.36674,-25.8977,
2.435000,14.416258,25.697925,40.114183,-0.286699,2.11461,10.4531,-2.18057,15.4024,-1.19705,-14.0037,5.50121,1.69227,11.6455,-4.21833,26.2071,-8.26903,-25.513,
2.440000,14.321966,25.791583,40.113549,-0.259613,2.12308,10.512,-2.2013,15.5335,-1.24062,-14.1301,5.33858,1.69087,11.9357,-4.05537,26.2675,-9.14189,-24.9511,
2.445000,14.239721,25.873047,40.112768,-0.233312,2.13152,10.5724,-2.22112,15.665,-1.28847,-14.2532,5.18788,1.67917,12.2549,-3.85634,26.3473,-9.97859,-24.1995,
2.450000,14.170241,25.941587,40.111828,-0.207733,2.13987,10.6345,-2.23986,15.797,-1.3404,-14.3721,5.05152,1.65763,12.5947,-3.6206,26.4475,-10.7725,-23.2482,
2.455000,14.114231,25.996496,40.110727,-0.182796,2.1481,10.6984,-2.25733,15.9295,-1.39619,-14.4857,4.93149,1.62733,12.9447,-3.3489,26.568,-11.5169,-22.091,
2.460000,14.072385,26.037097,40.109482,-0.158417,2.15615,10.764,-2.27335,16.0627,-1.45557,-14.593,4.82912,1.58991,13.2934,-3.04347,26.7071,-12.205,-20.7268,
2.465000,14.045391,26.062737,40.108128,-0.134505,2.164,10.8313,-2.28776,16.1966,-1.51824,-14.693,4.74486,1.54746,13.6281,-2.70783,26.8627,-12.8297,-19.1594,
2.470000,14.033942,26.072779,40.106720,-0.110969,2.17162,10.9003,-2.30043,16.3313,-1.58386,-14.7846,4.67821,1.50231,13.9367,-2.34666,27.0327,-13.3836,-17.3974,
2.475000,14.038737,26.066592,40.105329,-0.0877232,2.17902,10.9707,-2.31123,16.4669,-1.65207,-14.867,4.62771,1.45673,14.2075,-1.96545,27.2149,-13.8591,-15.4538,
2.480000,14.060486,26.043546,40.104033,-0.0646924,2.18619,11.0423,-2.32008,16.6035,-1.72246,-14.9391,4.59108,1.41264,14.4307,-1.57011,27.4082,-14.2487,-13.3443,
2.485000,14.099902,26.002999,40.102902,-0.0418135,2.19315,11.115,-2.32693,16.741,-1.79456,-15.0004,4.56549,1.37136,14.5989,-1.1665,27.6124,-14.545,-11.0875,
2.490000,14.157684,25.944303,40.101987,-0.0190386,2.19991,11.1883,-2.33175,16.8796,-1.86791,-15.05,4.54792,1.3334,14.7078,-0.760009,27.8279,-14.7414,-8.70391,
2.495000,14.234502,25.866808,40.101311,0.00366463,2.20648,11.262,-2.33454,17.0193,-1.94197,-15.0874,4.53545,1.29839,14.756,-0.355036,28.0555,-14.8327,-6.21678,
2.500000,14.330979,25.769878,40.100857,0.026315,2.21289,11.3359,-2.3353,17.1601,-2.01623,-15.1122,4.52563,1.26516,14.7449,0.0453237,28.2958,-14.8158,-3.65228,
2.505000,14.447677,25.652904,40.100582,0.0489202,2.21913,11.4095,-2.33409,17.3022,-2.09013,-15.124,4.51662,1.23188,14.6779,0.439532,28.5484,-14.6901,-1.04026,
2.510000,14.585088,25.515333,40.100422,0.0714808,2.22521,11.4826,-2.33091,17.4456,-2.16313,-15.1226,4.50726,1.19637,14.5598,0.827647,28.8109,-14.4584,1.58546,
2.515000,14.743629,25.356685,40.100314,0.0939926,2.2311,11.5551,-2.32581,17.5904,-2.23472,-15.1081,4.49697,1.15635,14.3953,1.21116,29.0788,-14.1266,4.18742,
2.520000,14.923634,25.176574,40.100209,0.11645,2.23677,11.6266,-2.3188,17.7364,-2.3044,-15.0807,4.48554,1.1097,14.1884,1.59264,29.3451,-13.7038,6.7256,
2.525000,15.125347,24.974732,40.100079,0.138848,2.24219,11.697,-2.30989,17.8838,-2.37175,-15.0409,4.47298,1.05468,13.9421,1.97522,29.6011,-13.2016,9.1593,
2.530000,15.348912,24.751013,40.099925,0.16118,2.24732,11.766,-2.29905,18.0324,-2.43641,-14.9892,4.45925,0.989999,13.6579,2.36206,29.8369,-12.6335,11.4497,
2.535000,15.594363,24.505404,40.099767,0.18344,2.25209,11.8336,-2.28627,18.1822,-2.49809,-14.9264,4.44421,0.914868,13.3364,2.75582,30.0426,-12.0139,13.5625,
2.540000,15.861619,24.238022,40.099641,0.205622,2.25647,11.8994,-2.27149,18.3329,-2.55655,-14.8535,4.42756,0.828962,12.9776,3.15825,30.2097,-11.3574,15.4704,
2.545000,16.150484,23.949104,40.099588,0.227716,2.26038,11.9633,-2.25468,18.4843,-2.61166,-14.7717,4.40889,0.732331,12.5819,3.56995,30.3317,-10.6778,17.155,
2.550000,16.460654,23.638992,40.099646,0.249711,2.26379,12.0252,-2.23579,18.6362,-2.66333,-14.682,4.38782,0.625312,12.1505,3.99034,30.4048,-9.98729,18.6075,
2.555000,16.791726,23.308117,40.099843,0.271594,2.26663,12.0848,-2.21478,18.7883,-2.71153,-14.5856,4.36409,0.508443,11.6858,4.41774,30.4281,-9.29627,19.8283,
2.560000,17.143220,22.956974,40.100193,0.293352,2.26887,12.1421,-2.19162,18.9405,-2.75629,-14.4837,4.33766,0.382402,11.1918,4.84961,30.4031,-8.61279,20.8258,
2.565000,17.514595,22.586102,40.100696,0.314971,2.27046,12.1968,-2.16629,19.0924,-2.79766,-14.3773,4.30872,0.24796,10.6738,5.28283,30.3334,-7.94256,21.6146,
2.570000,17.905278,22.196065,40.101343,0.336439,2.27135,12.2488,-2.13879,19.2438,-2.83571,-14.2675,4.27771,0.105953,10.1386,5.71402,30.224,-7.28901,22.2136,
2.575000,18.314689,21.787429,40.102118,0.357749,2.27152,12.2981,-2.10915,19.3946,-2.87054,-14.1552,4.24529,-0.0427492,9.59325,6.13981,30.0807,-6.65365,22.6436,
2.580000,18.742265,21.360746,40.103011,0.378893,2.27092,12.3447,-2.07739,19.5446,-2.90224,-14.0411,4.21227,-0.197263,9.04562,6.55705,29.9093,-6.03647,22.9266,
2.585000,19.187474,20.916542,40.104016,0.399872,2.26954,12.3886,-2.04358,19.6937,-2.9309,-13.9259,4.1796,-0.356729,8.50338,6.96299,29.7158,-5.43646,23.0839,
2.590000,19.649835,20.455300,40.105135,0.420689,2.26736,12.4298,-2.00776,19.8418,-2.9566,-13.8103,4.14838,-0.520346,7.97391,7.35547,29.5054,-4.85221,23.1363,
2.595000,20.128920,19.977462,40.106382,0.441356,2.26434,12.4684,-1.97002,19.9888,-2.97942,-13.6946,4.11983,-0.687402,7.46405,7.73295,29.2829,-4.28238,23.1036,
2.600000,20.624351,19.483419,40.107771,0.461888,2.26048,12.5044,-1.93043,20.1346,-2.99942,-13.5792,4.09538,-0.857311,6.97999,8.0947,29.0524,-3.72617,23.0044,
2.605000,21.135797,18.973521,40.109318,0.482309,2.25577,12.5382,-1.88907,20.2793,-3.01668,-13.4645,4.0767,-1.02963,6.52716,8.4408,28.8177,-3.18364,22.8564,
2.610000,21.662957,18.448079,40.111037,0.502655,2.25019,12.5697,-1.84602,20.4228,-3.03126,-13.3506,4.0657,-1.20407,6.11021,8.77221,28.5819,-2.65583,22.6759,
2.615000,22.205544,17.907386,40.112931,0.522966,2.24373,12.5993,-1.80135,20.5651,-3.04323,-13.2377,4.06458,-1.38049,5.73301,9.09078,28.348,-2.14481,22.4777,
2.620000,22.763267,17.351730,40.114996,0.5433,2.23638,12.627,-1.75511,20.7063,-3.0527,-13.1259,4.0758,-1.55891,5.39871,9.3992,28.1185,-1.65347,22.2749,
2.625000,23.335808,16.781416,40.117224,0.563724,2.22814,12.6532,-1.70736,20.8463,-3.05977,-13.015,4.10203,-1.73947,5.10982,9.70098,27.8958,-1.18533,22.078,
2.630000,23.922806,16.196795,40.119601,0.584321,2.21899,12.6781,-1.6581,20.9852,-3.06455,-12.9051,4.14617,-1.92242,4.86831,10.0003,27.682,-0.744234,21.8949,
2.635000,24.523831,15.598283,40.122114,0.605186,2.20892,12.7019,-1.60735,21.1231,-3.06721,-12.7961,4.21127,-2.10811,4.67579,10.3017,27.4787,-0.334106,21.7302,
2.640000,25.138363,14.986392,40.124755,0.626434,2.19791,12.7249,-1.55508,21.26,-3.06789,-12.6878,4.30057,-2.29696,4.53375,10.6105,27.2873,0.0412061,21.586,
2.645000,25.765765,14.361755,40.127520,0.648193,2.18595,12.7473,-1.50124,21.396,-3.06679,-12.5802,4.41756,-2.48945,4.44381,10.9317,27.1088,0.377977,21.4612,
2.650000,26.405253,13.725158,40.130411,0.67061,2.17301,12.7693,-1.44576,21.5311,-3.06411,-12.4732,4.56605,-2.68613,4.40811,11.271,26.9436,0.672495,21.3524,
2.655000,27.055859,13.077567,40.133426,0.693855,2.15909,12.7913,-1.38853,21.6654,-3.06006,-12.3667,4.75037,-2.8876,4.42966,11.6336,26.7916,0.920819,21.2546,
2.660000,27.716380,12.420171,40.136551,0.718116,2.14414,12.8136,-1.32942,21.799,-3.0549,-12.2606,4.9756,-3.09448,4.51297,12.0248,26.6521,1.1184,21.1615,
2.665000,28.385308,11.754429,40.139738,0.743614,2.12814,12.8365,-1.26828,21.9319,-3.04888,-12.1551,5.24792,-3.3074,4.66465,12.4498,26.5234,1.25957,21.0664,
2.670000,29.060736,11.082129,40.142865,0.770599,2.11106,12.8603,-1.20492,22.0642,-3.0423,-12.05,5.57506,-3.52692,4.89438,12.9131,26.4025,1.33694,20.9631,
2.675000,29.740196,10.405474,40.145670,0.799369,2.09287,12.8854,-1.13914,22.1959,-3.03551,-11.9454,5.96692,-3.75342,5.21619,13.4187,26.2848,1.34058,20.8465,
2.680000,30.420419,9.727197,40.147616,0.830276,2.07353,12.9124,-1.07073,22.3271,-3.0289,-11.8415,6.43642,-3.9868,5.65022,13.9695,26.1627,1.25719,20.7131,
2.685000,31.096930,9.050722,40.147652,0.863743,2.053,12.9419,-0.999445,22.4576,-3.02294,-11.7383,7.00064,-4.22607,6.22511,14.5657,26.0245,1.06889,20.5623,
2.690000,31.763380,8.380405,40.143785,0.900295,2.03127,12.9747,-0.925068,22.5873,-3.01822,-11.6359,7.68219,-4.46836,6.98118,15.2035,25.8523,0.751928,20.3964,
2.695000,32.410552,7.721855,40.132406,0.940582,2.00832,13.0118,-0.847408,22.7161,-3.01544,-11.5343,8.51052,-4.70726,7.9737,15.8708,25.6188,0.275298,20.2209,
2.700000,33.025240,7.082385,40.107625,0.985423,1.9842,13.0545,-0.766361,22.8435,-3.01548,-11.4337,9.52218,-4.92975,9.27401,16.5405,25.285,-0.400009,20.0439,
2.705000,33.590727,6.471511,40.062238,1.03583,1.95903,13.1046,-0.682012,22.9689,-3.01946,-11.3339,10.7564,-5.11129,10.9617,17.1587,24.8003,-1.31876,19.8725,
2.710000,34.094181,5.901167,39.995348,1.09301,1.93311,13.1642,-0.594797,23.0914,-3.0287,-11.235,12.2384,-5.20991,13.0913,17.6295,24.1127,-2.52041,19.7048,
2.715000,34.546486,5.384712,39.931198,1.15822,1.90696,13.2355,-0.505754,23.21,-3.04468,-11.1368,13.9405,-5.166,15.6139,17.8097,23.2027,-4.00965,19.5168,
2.720000,34.991040,4.933368,39.924408,1.23237,1.88147,13.3203,-0.416734,23.3234,-3.06878,-11.0398,15.7296,-4.92418,18.2763,17.5499,22.1341,-5.71003,19.255,
2.725000,35.449430,4.550957,40.000387,1.31541,1.85771,13.4181,-0.330238,23.4313,-3.10171,-10.9443,17.3726,-4.48274,20.6445,16.8043,21.0628,-7.44885,18.8578,
2.730000,35.874192,4.232061,40.106253,1.40598,1.8366,13.5266,-0.248597,23.5341,-3.14319,-10.8512,18.6621,-3.91921,22.3618,15.7058,20.1394,-9.03801,18.3038,
2.735000,36.214370,3.965961,40.180331,1.50198,1.81847,13.6417,-0.173073,23.6327,-3.19206,-10.7612,19.5419,-3.34058,23.3714,14.4764,19.4052,-10.384,17.6264,
2.740000,36.468542,3.741576,40.210118,1.6014,1.80316,13.7603,-0.103781,23.7282,-3.24704,-10.6749,20.0825,-2.81989,23.8408,13.2868,18.8096,-11.5,16.8805,
2.745000,36.661049,3.549845,40.210894,1.70282,1.79026,13.8802,-0.0402071,23.8208,-3.30709,-10.5924,20.389,-2.38419,23.9752,12.2151,18.283,-12.4469,16.1101,
2.750000,36.814284,3.384104,40.198388,1.80531,1.77933,14.0001,0.0183408,23.911,-3.37154,-10.5138,20.5482,-2.03323,23.9262,11.276,17.7759,-13.2879,15.3395,
2.755000,36.942037,3.239718,40.181755,1.90832,1.76994,14.1195,0.072517,23.9986,-3.44,-10.439,20.6189,-1.7572,23.7839,10.4554,17.2627,-14.0726,14.5773,
2.760000,37.051660,3.113590,40.165250,2.01151,1.76176,14.238,0.122861,24.0836,-3.51229,-10.3681,20.6377,-1.54567,23.5964,9.72885,16.7344,-14.8355,13.822,
2.765000,37.146942,3.003713,40.150656,2.1147,1.75449,14.3555,0.169775,24.1659,-3.58837,-10.3008,20.6264,-1.3908,23.3882,9.06831,16.1894,-15.5976,13.066,
2.770000,37.229949,2.908803,40.138752,2.21777,1.74786,14.4719,0.213517,24.2454,-3.66828,-10.2374,20.5976,-1.28751,23.1748,8.44501,15.6259,-16.369,12.2981,
2.775000,37.301943,2.828017,40.129959,2.32067,1.74162,14.5872,0.2542,24.3221,-3.75207,-10.1779,20.5575,-1.23265,22.9714,7.83107,15.0369,-17.1494,11.5064,
2.780000,37.363789,2.760753,40.124542,2.42334,1.73553,14.7016,0.291805,24.3958,-3.83977,-10.1224,20.5088,-1.22378,22.7977,7.20213,14.4083,-17.9313,10.6808,
2.785000,37.416111,2.706557,40.122668,2.52575,1.72938,14.8152,0.326203,24.4662,-3.93138,-10.0711,20.4512,-1.25839,22.6781,6.54024,13.7195,-18.7025,9.81632,
2.790000,37.459359,2.665110,40.124470,2.62785,1.72295,14.9284,0.357193,24.533,-4.0268,-10.0242,20.3831,-1.33367,22.6394,5.83605,12.9464,-19.4513,8.91495,
2.795000,37.493825,2.636288,40.130114,2.72958,1.71605,15.0416,0.384552,24.5956,-4.1259,-9.98193,20.3017,-1.4469,22.7076,5.08944,12.0641,-20.1701,7.98594,
2.800000,37.519601,2.620246,40.139847,2.83086,1.70848,15.1555,0.408079,24.6536,-4.22851,-9.94434,20.2032,-1.59604,22.9061,4.30881,11.0482,-20.8584,7.04383,
2.805000,37.536450,2.617505,40.153955,2.93161,1.70008,15.2707,0.427634,24.7061,-4.3345,-9.91149,20.0831,-1.78037,23.2553,3.51001,9.87484,-21.5244,6.10504,
2.810000,37.543580,2.629022,40.172602,3.03169,1.69068,15.3881,0.443175,24.7523,-4.44377,-9.88329,19.9355,-2.00074,23.773,2.7159,8.51953,-22.1843,5.18418,
2.815000,37.539284,2.656236,40.195520,3.13096,1.68007,15.5084,0.454792,24.7912,-4.55636,-9.85965,19.7527,-2.25955,24.4752,1.95726,6.95676,-22.8619,4.2907,
2.820000,37.520414,2.701074,40.221488,3.22921,1.66808,15.6328,0.46275,24.8218,-4.67242,-9.84039,19.5238,-2.56037,25.3741,1.27508,5.1616,-23.588,3.42639,
