h=0.005,t=5seconds
Time, Kinetic Energy, Potential Energy, Total Energy,q1,q2,q3,q4,q5,q6,q7,q1d,q2d,q3d,q4d,q5d,q6d,q7d
2.160000,2.741006,42.265705,45.006711,2.9171,0.0928357,4.18557,-0.151935,0.25122,0.274439,1.27921,0.929092,-1.17276,1.87504,0.148169,0.367439,-1.09355,-0.722484,
2.165000,2.741005,42.499377,45.240382,2.92175,0.0869756,4.19493,-0.151162,0.253079,0.268945,1.27559,0.931112,-1.17131,1.86772,0.161085,0.376181,-1.10389,-0.723085,
2.170000,2.741004,42.733068,45.474072,2.92641,0.0811226,4.20425,-0.150324,0.254982,0.2634,1.27198,0.933205,-1.16994,1.86049,0.173908,0.384655,-1.11404,-0.723479,
2.175000,2.741004,42.966773,45.707777,2.93108,0.0752762,4.21353,-0.149423,0.256926,0.257805,1.26836,0.93537,-1.16864,1.85333,0.186636,0.392861,-1.12399,-0.723668,
2.180000,2.741003,43.200486,45.941489,2.93576,0.0694361,4.22278,-0.148458,0.25891,0.25216,1.26474,0.937603,-1.16743,1.84626,0.199267,0.400801,-1.13375,-0.723654,
2.185000,2.741002,43.434202,46.175204,2.94046,0.0636019,4.232,-0.14743,0.260934,0.246467,1.26112,0.939902,-1.1663,1.83927,0.211798,0.408477,-1.14332,-0.723438,
2.190000,2.741001,43.667915,46.408916,2.94516,0.0577731,4.24118,-0.14634,0.262995,0.240727,1.2575,0.942265,-1.16526,1.83235,0.224227,0.41589,-1.15269,-0.723024,
2.195000,2.741001,43.901619,46.642620,2.94988,0.0519493,4.25032,-0.145188,0.265093,0.23494,1.25389,0.94469,-1.16429,1.82551,0.236552,0.423042,-1.16186,-0.722412,
2.200000,2.741000,44.135310,46.876310,2.95461,0.0461302,4.25943,-0.143974,0.267226,0.229108,1.25028,0.947175,-1.16341,1.81873,0.248771,0.429934,-1.17084,-0.721604,
2.205000,2.740999,44.368982,47.109981,2.95935,0.0403153,4.26851,-0.1427,0.269392,0.223232,1.24667,0.949716,-1.1626,1.81203,0.260881,0.43657,-1.17962,-0.720604,
2.210000,2.740998,44.602629,47.343627,2.96411,0.0345042,4.27755,-0.141366,0.271591,0.217312,1.24307,0.952313,-1.16188,1.8054,0.272881,0.442949,-1.1882,-0.719413,
2.215000,2.740998,44.836245,47.577243,2.96888,0.0286965,4.28656,-0.139971,0.273822,0.21135,1.23948,0.954962,-1.16123,1.79883,0.284769,0.449076,-1.19658,-0.718034,
2.220000,2.740997,45.069825,47.810822,2.97366,0.0228918,4.29554,-0.138518,0.276082,0.205346,1.23589,0.957662,-1.16067,1.79232,0.296542,0.454951,-1.20477,-0.716469,
2.225000,2.740996,45.303364,48.044360,2.97845,0.0170898,4.30448,-0.137006,0.278371,0.199302,1.23232,0.960411,-1.16019,1.78588,0.308198,0.460577,-1.21275,-0.71472,
2.230000,2.740995,45.536855,48.277850,2.98326,0.0112899,4.3134,-0.135436,0.280688,0.193219,1.22875,0.963206,-1.15979,1.77949,0.319735,0.465956,-1.22054,-0.71279,
2.235000,2.740995,45.770292,48.511287,2.98808,0.00549191,4.32228,-0.133809,0.283031,0.187097,1.22519,0.966047,-1.15946,1.77317,0.331152,0.471091,-1.22813,-0.710683,
2.240000,2.740994,46.003671,48.744665,2.99292,-0.000304691,4.33113,-0.132124,0.285399,0.180938,1.22164,0.96893,-1.15922,1.76689,0.342447,0.475985,-1.23552,-0.708399,
2.245000,2.740993,46.236985,48.977978,2.99777,-0.00610026,4.33995,-0.130384,0.287791,0.174742,1.2181,0.971854,-1.15905,1.76068,0.353616,0.48064,-1.24271,-0.705944,
2.250000,2.740992,46.470228,49.211220,3.00264,-0.0118952,4.34874,-0.128588,0.290205,0.16851,1.21458,0.974817,-1.15896,1.75451,0.36466,0.485059,-1.2497,-0.703318,
2.255000,2.740992,46.703394,49.444386,3.00752,-0.0176899,4.35749,-0.126737,0.292641,0.162245,1.21107,0.977818,-1.15895,1.74839,0.375575,0.489244,-1.2565,-0.700526,
2.260000,2.740991,46.936478,49.677469,3.01242,-0.0234847,4.36622,-0.124832,0.295098,0.155945,1.20757,0.980854,-1.15901,1.74232,0.38636,0.493199,-1.2631,-0.697571,
2.265000,2.740990,47.169473,49.910464,3.01733,-0.02928,4.37492,-0.122874,0.297573,0.149614,1.20409,0.983924,-1.15915,1.73629,0.397013,0.496928,-1.2695,-0.694456,
2.270000,2.740990,47.402374,50.143364,3.02226,-0.0350762,4.38358,-0.120862,0.300067,0.14325,1.20063,0.987027,-1.15936,1.73031,0.407533,0.500432,-1.2757,-0.691183,
2.275000,2.740989,47.635173,50.376162,3.0272,-0.0408736,4.39222,-0.118799,0.302577,0.136857,1.19718,0.990159,-1.15965,1.72437,0.417917,0.503716,-1.2817,-0.687758,
2.280000,2.740988,47.867866,50.608854,3.03216,-0.0466726,4.40083,-0.116683,0.305104,0.130433,1.19375,0.993321,-1.16001,1.71846,0.428165,0.506783,-1.28751,-0.684182,
2.285000,2.740987,48.100445,50.841432,3.03713,-0.0524737,4.4094,-0.114517,0.307645,0.123982,1.19034,0.99651,-1.16044,1.71259,0.438274,0.509636,-1.29312,-0.68046,
2.290000,2.740987,48.332904,51.073891,3.04212,-0.058277,4.41795,-0.1123,0.3102,0.117502,1.18695,0.999725,-1.16094,1.70676,0.448243,0.51228,-1.29854,-0.676596,
2.295000,2.740986,48.565237,51.306223,3.04713,-0.064083,4.42647,-0.110034,0.312768,0.110996,1.18357,1.00296,-1.16151,1.70096,0.458071,0.514718,-1.30376,-0.672593,
2.300000,2.740985,48.797437,51.538422,3.05215,-0.0698921,4.43496,-0.10772,0.315347,0.104465,1.18022,1.00623,-1.16215,1.69518,0.467755,0.516955,-1.30879,-0.668456,
2.305000,2.740984,49.029497,51.770482,3.05719,-0.0757045,4.44342,-0.105357,0.317938,0.0979084,1.17689,1.00951,-1.16285,1.68944,0.477295,0.518993,-1.31362,-0.664187,
2.310000,2.740984,49.261412,52.002396,3.06225,-0.0815206,4.45186,-0.102947,0.320537,0.0913285,1.17358,1.01281,-1.16362,1.68372,0.486689,0.520838,-1.31826,-0.659792,
2.315000,2.740983,49.493173,52.234156,3.06732,-0.0873407,4.46026,-0.10049,0.323146,0.0847258,1.17029,1.01613,-1.16446,1.67802,0.495936,0.522494,-1.32271,-0.655275,
2.320000,2.740982,49.724775,52.465758,3.07241,-0.0931652,4.46864,-0.0979874,0.325762,0.0781014,1.16703,1.01947,-1.16536,1.67234,0.505034,0.523966,-1.32696,-0.650639,
2.325000,2.740982,49.956211,52.697192,3.07752,-0.0989943,4.47698,-0.0954397,0.328386,0.0714562,1.16379,1.02283,-1.16632,1.66668,0.513983,0.525257,-1.33103,-0.645889,
2.330000,2.740981,50.187472,52.928453,3.08264,-0.104828,4.4853,-0.0928476,0.331015,0.0647911,1.16057,1.0262,-1.16734,1.66103,0.52278,0.526373,-1.33491,-0.64103,
2.335000,2.740980,50.418553,53.159533,3.08778,-0.110668,4.4936,-0.0902119,0.333649,0.0581071,1.15738,1.02958,-1.16842,1.6554,0.531425,0.527318,-1.3386,-0.636066,
2.340000,2.740979,50.649446,53.390425,3.09293,-0.116513,4.50186,-0.0875334,0.336288,0.0514051,1.15421,1.03298,-1.16955,1.64977,0.539917,0.528098,-1.3421,-0.631001,
2.345000,2.740979,50.880143,53.621122,3.09811,-0.122363,4.51009,-0.0848127,0.33893,0.0446861,1.15107,1.03639,-1.17075,1.64416,0.548254,0.528717,-1.34541,-0.625841,
2.350000,2.740978,51.110637,53.851615,3.1033,-0.12822,4.5183,-0.0820508,0.341575,0.037951,1.14795,1.03981,-1.17199,1.63855,0.556437,0.529181,-1.34854,-0.620589,
2.355000,2.740977,51.340921,54.081899,3.10851,-0.134083,4.52648,-0.0792484,0.344222,0.0312007,1.14486,1.04323,-1.17329,1.63294,0.564462,0.529495,-1.35149,-0.615251,
2.360000,2.740976,51.570988,54.311964,3.11373,-0.139953,4.53463,-0.0764062,0.34687,0.0244361,1.1418,1.04667,-1.17463,1.62733,0.572331,0.529664,-1.35425,-0.609831,
2.365000,2.740976,51.800828,54.541804,3.11897,-0.145829,4.54275,-0.0735251,0.349519,0.0176582,1.13876,1.05011,-1.17603,1.62172,0.580041,0.529694,-1.35683,-0.604334,
2.370000,2.740975,52.030435,54.771410,3.12423,-0.151713,4.55085,-0.0706058,0.352167,0.0108679,1.13575,1.05356,-1.17747,1.6161,0.587592,0.529591,-1.35923,-0.598765,
2.375000,2.740974,52.259800,55.000774,3.12951,-0.157604,4.55891,-0.0676491,0.354815,0.00406594,1.13277,1.05702,-1.17895,1.61047,0.594984,0.52936,-1.36145,-0.59313,
2.380000,2.740973,52.488916,55.229889,3.1348,-0.163503,4.56695,-0.0646559,0.357461,-0.00274663,1.12982,1.06048,-1.18047,1.60483,0.602214,0.529006,-1.36349,-0.587431,
2.385000,2.740972,52.717773,55.458746,3.14011,-0.169409,4.57496,-0.061627,0.360105,-0.00956896,1.1269,1.06394,-1.18204,1.59918,0.609284,0.528536,-1.36536,-0.581676,
2.390000,2.740972,52.946365,55.687337,3.14544,-0.175323,4.58294,-0.0585631,0.362746,-0.0164002,1.12401,1.06741,-1.18364,1.59351,0.616192,0.527956,-1.36705,-0.575868,
2.395000,2.740971,53.174682,55.915653,3.15079,-0.181245,4.5909,-0.0554651,0.365384,-0.0232394,1.12114,1.07088,-1.18528,1.58782,0.622937,0.527271,-1.36856,-0.570013,
2.400000,2.740970,53.402716,56.143686,3.15615,-0.187176,4.59882,-0.0523337,0.368019,-0.0300858,1.11831,1.07435,-1.18695,1.5821,0.629519,0.526488,-1.3699,-0.564115,
2.405000,2.740969,53.630458,56.371427,3.16153,-0.193115,4.60672,-0.0491699,0.370649,-0.0369384,1.1155,1.07782,-1.18865,1.57636,0.635937,0.525613,-1.37107,-0.55818,
2.410000,2.740969,53.857899,56.598868,3.16693,-0.199062,4.61458,-0.0459744,0.373275,-0.0437965,1.11272,1.08129,-1.19037,1.57059,0.642192,0.524651,-1.37208,-0.552211,
2.415000,2.740968,54.085031,56.825999,3.17234,-0.205018,4.62242,-0.042748,0.375896,-0.0506592,1.10998,1.08477,-1.19213,1.56479,0.648281,0.52361,-1.37291,-0.546215,
2.420000,2.740967,54.311845,57.052812,3.17778,-0.210983,4.63023,-0.0394916,0.378511,-0.0575256,1.10726,1.08824,-1.1939,1.55895,0.654206,0.522495,-1.37357,-0.540196,
2.425000,2.740966,54.538331,57.279297,3.18323,-0.216957,4.63801,-0.0362059,0.381121,-0.0643949,1.10458,1.09171,-1.1957,1.55308,0.659965,0.521312,-1.37407,-0.534159,
2.430000,2.740966,54.764479,57.505445,3.18869,-0.22294,4.64576,-0.0328919,0.383724,-0.0712663,1.10192,1.09519,-1.19751,1.54717,0.665559,0.520067,-1.37441,-0.528108,
2.435000,2.740965,54.990282,57.731246,3.19418,-0.228933,4.65348,-0.0295503,0.386321,-0.078139,1.09929,1.09866,-1.19934,1.54121,0.670986,0.518768,-1.37458,-0.522049,
2.440000,2.740964,55.215728,57.956692,3.19968,-0.234934,4.66118,-0.026182,0.388912,-0.0850122,1.0967,1.10213,-1.20118,1.5352,0.676248,0.517419,-1.37459,-0.515985,
2.445000,2.740963,55.440809,58.181772,3.2052,-0.240944,4.66884,-0.0227879,0.391496,-0.0918849,1.09413,1.10559,-1.20303,1.52915,0.681342,0.516027,-1.37444,-0.509922,
2.450000,2.740963,55.665514,58.406476,3.21074,-0.246964,4.67647,-0.0193686,0.394072,-0.0987566,1.0916,1.10906,-1.20488,1.52304,0.68627,0.514599,-1.37413,-0.503863,
2.455000,2.740962,55.889834,58.630796,3.21629,-0.252993,4.68407,-0.0159252,0.396642,-0.105626,1.0891,1.11252,-1.20674,1.51688,0.691031,0.51314,-1.37367,-0.497814,
2.460000,2.740961,56.113758,58.854719,3.22186,-0.259032,4.69164,-0.0124583,0.399204,-0.112493,1.08662,1.11599,-1.2086,1.51067,0.695625,0.511657,-1.37305,-0.491778,
2.465000,2.740960,56.337277,59.078237,3.22745,-0.265079,4.69917,-0.00896891,0.401758,-0.119357,1.08418,1.11945,-1.21046,1.50439,0.700052,0.510154,-1.37227,-0.485761,
2.470000,2.740960,56.560380,59.301340,3.23306,-0.271136,4.70668,-0.00545779,0.404305,-0.126216,1.08176,1.1229,-1.21232,1.49804,0.704311,0.508639,-1.37134,-0.479765,
2.475000,2.740959,56.783056,59.524015,3.23868,-0.277202,4.71415,-0.0019258,0.406845,-0.13307,1.07938,1.12636,-1.21416,1.49164,0.708403,0.507117,-1.37026,-0.473795,
2.480000,2.740958,57.005296,59.746254,3.24432,-0.283278,4.7216,0.00162624,0.409376,-0.139918,1.07703,1.12981,-1.21599,1.48516,0.712327,0.505594,-1.36902,-0.467855,
2.485000,2.740958,57.227088,59.968045,3.24998,-0.289362,4.72901,0.00519748,0.4119,-0.14676,1.0747,1.13327,-1.21781,1.47862,0.716084,0.504075,-1.36764,-0.461948,
2.490000,2.740957,57.448421,60.189378,3.25565,-0.295456,4.73638,0.00878708,0.414417,-0.153595,1.07241,1.13672,-1.21962,1.472,0.719674,0.502566,-1.36611,-0.456079,
2.495000,2.740956,57.669285,60.410241,3.26134,-0.301558,4.74373,0.0123942,0.416926,-0.160421,1.07014,1.14017,-1.2214,1.46531,0.723095,0.501072,-1.36443,-0.45025,
2.500000,2.740956,57.889669,60.630624,3.26705,-0.30767,4.75103,0.016018,0.419428,-0.167239,1.0679,1.14362,-1.22316,1.45853,0.72635,0.499598,-1.36261,-0.444465,
2.505000,2.740955,58.109561,60.850516,3.27278,-0.31379,4.75831,0.0196577,0.421922,-0.174048,1.0657,1.14707,-1.22489,1.45168,0.729436,0.498149,-1.36064,-0.438728,
2.510000,2.740954,58.328950,61.069904,3.27852,-0.319919,4.76555,0.0233124,0.424409,-0.180846,1.06352,1.15051,-1.22659,1.44475,0.732355,0.496731,-1.35853,-0.433041,
2.515000,2.740954,58.547825,61.288778,3.28429,-0.326056,4.77276,0.0269813,0.426889,-0.187633,1.06137,1.15396,-1.22826,1.43774,0.735107,0.495348,-1.35628,-0.427408,
2.520000,2.740953,58.766173,61.507126,3.29006,-0.332201,4.77993,0.0306635,0.429363,-0.194408,1.05924,1.15742,-1.22989,1.43064,0.737691,0.494003,-1.35389,-0.421831,
2.525000,2.740952,58.983985,61.724937,3.29586,-0.338355,4.78706,0.0343582,0.431829,-0.201172,1.05715,1.16087,-1.23149,1.42345,0.740108,0.492703,-1.35135,-0.416312,
2.530000,2.740952,59.201247,61.942199,3.30167,-0.344516,4.79416,0.0380645,0.43429,-0.207922,1.05508,1.16432,-1.23304,1.41618,0.742358,0.491451,-1.34868,-0.410855,
2.535000,2.740951,59.417948,62.158899,3.3075,-0.350685,4.80123,0.0417818,0.436744,-0.214659,1.05304,1.16778,-1.23455,1.40882,0.744441,0.49025,-1.34587,-0.405462,
2.540000,2.740951,59.634076,62.375027,3.31335,-0.356862,4.80825,0.045509,0.439192,-0.221381,1.05103,1.17124,-1.23601,1.40136,0.746356,0.489105,-1.34292,-0.400135,
2.545000,2.740950,59.849619,62.590570,3.31922,-0.363045,4.81524,0.0492453,0.441635,-0.228088,1.04904,1.17471,-1.23742,1.39382,0.748105,0.488019,-1.33984,-0.394875,
2.550000,2.740950,60.064565,62.805515,3.3251,-0.369236,4.82219,0.05299,0.444072,-0.234779,1.04708,1.17818,-1.23877,1.38618,0.749687,0.486995,-1.33662,-0.389686,
2.555000,2.740949,60.278902,63.019851,3.331,-0.375433,4.8291,0.0567422,0.446505,-0.241454,1.04514,1.18165,-1.24007,1.37845,0.751103,0.486037,-1.33327,-0.384569,
2.560000,2.740949,60.492617,63.233566,3.33691,-0.381636,4.83597,0.060501,0.448933,-0.248112,1.04323,1.18513,-1.24131,1.37062,0.752351,0.485147,-1.32979,-0.379524,
2.565000,2.740948,60.705698,63.446646,3.34285,-0.387846,4.84281,0.0642657,0.451356,-0.254752,1.04135,1.18862,-1.24248,1.3627,0.753434,0.484328,-1.32617,-0.374555,
2.570000,2.740948,60.918132,63.659080,3.3488,-0.394061,4.8496,0.0680354,0.453776,-0.261373,1.03949,1.19212,-1.24359,1.35469,0.75435,0.483581,-1.32242,-0.369661,
2.575000,2.740947,61.129908,63.870856,3.35477,-0.400282,4.85635,0.0718092,0.456192,-0.267976,1.03765,1.19563,-1.24463,1.34658,0.7551,0.48291,-1.31854,-0.364845,
2.580000,2.740947,61.341012,64.081959,3.36076,-0.406508,4.86307,0.0755864,0.458605,-0.274559,1.03584,1.19915,-1.24559,1.33837,0.755685,0.482316,-1.31454,-0.360107,
2.585000,2.740947,61.551432,64.292379,3.36676,-0.412738,4.86974,0.079366,0.461015,-0.281121,1.03405,1.20268,-1.24649,1.33007,0.756103,0.481801,-1.3104,-0.355449,
2.590000,2.740946,61.761155,64.502101,3.37278,-0.418972,4.87637,0.0831474,0.463423,-0.287663,1.03228,1.20622,-1.2473,1.32168,0.756356,0.481365,-1.30614,-0.35087,
2.595000,2.740946,61.970169,64.711115,3.37882,-0.425211,4.88296,0.0869296,0.465829,-0.294183,1.03054,1.20978,-1.24804,1.31319,0.756444,0.481011,-1.30175,-0.346371,
2.600000,2.740946,62.178460,64.919405,3.38488,-0.431453,4.8895,0.0907118,0.468233,-0.30068,1.02882,1.21335,-1.24869,1.3046,0.756367,0.480738,-1.29724,-0.341954,
2.605000,2.740945,62.386016,65.126961,3.39096,-0.437698,4.896,0.0944933,0.470636,-0.307155,1.02712,1.21693,-1.24926,1.29593,0.756125,0.480548,-1.2926,-0.337618,
2.610000,2.740945,62.592824,65.333769,3.39705,-0.443945,4.90246,0.0982731,0.473039,-0.313606,1.02544,1.22053,-1.24974,1.28716,0.755718,0.480441,-1.28783,-0.333364,
2.615000,2.740945,62.798871,65.539815,3.40316,-0.450195,4.90887,0.10205,0.475441,-0.320034,1.02379,1.22415,-1.25013,1.27831,0.755147,0.480417,-1.28295,-0.329192,
2.620000,2.740944,63.004144,65.745089,3.40929,-0.456447,4.91524,0.105825,0.477843,-0.326436,1.02215,1.22779,-1.25043,1.26936,0.754412,0.480475,-1.27794,-0.325101,
2.625000,2.740944,63.208631,65.949575,3.41544,-0.4627,4.92157,0.109595,0.480246,-0.332813,1.02054,1.23145,-1.25064,1.26032,0.753513,0.480616,-1.27281,-0.321092,
2.630000,2.740944,63.412318,66.153262,3.42161,-0.468953,4.92785,0.11336,0.482649,-0.339164,1.01894,1.23513,-1.25075,1.2512,0.75245,0.480839,-1.26756,-0.317165,
2.635000,2.740944,63.615193,66.356137,3.42779,-0.475207,4.93408,0.117119,0.485054,-0.345488,1.01736,1.23883,-1.25075,1.242,0.751224,0.481144,-1.26219,-0.313319,
2.640000,2.740943,63.817243,66.558186,3.43399,-0.481461,4.94027,0.120872,0.487461,-0.351786,1.01581,1.24255,-1.25066,1.23271,0.749836,0.481528,-1.2567,-0.309553,
2.645000,2.740943,64.018455,66.759398,3.44022,-0.487714,4.94641,0.124617,0.489869,-0.358055,1.01427,1.2463,-1.25047,1.22334,0.748285,0.481991,-1.25109,-0.305869,
2.650000,2.740943,64.218815,66.959758,3.44646,-0.493965,4.9525,0.128355,0.49228,-0.364297,1.01275,1.25007,-1.25017,1.21389,0.746571,0.482532,-1.24537,-0.302264,
2.655000,2.740943,64.418312,67.159255,3.45272,-0.500215,4.95854,0.132083,0.494695,-0.370509,1.01125,1.25387,-1.24976,1.20436,0.744696,0.483148,-1.23953,-0.298738,
2.660000,2.740943,64.616933,67.357875,3.459,-0.506463,4.96454,0.135802,0.497112,-0.376692,1.00976,1.2577,-1.24924,1.19476,0.74266,0.483839,-1.23358,-0.295291,
2.665000,2.740942,64.814664,67.555606,3.46529,-0.512708,4.97049,0.13951,0.499533,-0.382845,1.00829,1.26155,-1.24862,1.18509,0.740463,0.484601,-1.22751,-0.291921,
2.670000,2.740942,65.011494,67.752436,3.47161,-0.518949,4.97639,0.143206,0.501958,-0.388967,1.00684,1.26544,-1.24788,1.17535,0.738106,0.485433,-1.22133,-0.288629,
2.675000,2.740942,65.207409,67.948351,3.47795,-0.525186,4.98225,0.146891,0.504387,-0.395058,1.00541,1.26935,-1.24702,1.16554,0.735589,0.486333,-1.21504,-0.285413,
2.680000,2.740942,65.402397,68.143339,3.48431,-0.531419,4.98805,0.150562,0.506821,-0.401118,1.00399,1.2733,-1.24605,1.15567,0.732913,0.487298,-1.20864,-0.282272,
2.685000,2.740942,65.596445,68.337387,3.49068,-0.537647,4.9938,0.15422,0.50926,-0.407145,1.00258,1.27728,-1.24497,1.14574,0.730078,0.488326,-1.20214,-0.279205,
2.690000,2.740942,65.789542,68.530484,3.49708,-0.543869,4.99951,0.157863,0.511705,-0.413139,1.0012,1.28129,-1.24377,1.13575,0.727085,0.489413,-1.19552,-0.276212,
2.695000,2.740941,65.981675,68.722617,3.50349,-0.550085,5.00516,0.161491,0.514154,-0.4191,0.999822,1.28534,-1.24244,1.1257,0.723935,0.490557,-1.1888,-0.273291,
2.700000,2.740941,66.172832,68.913773,3.50993,-0.556293,5.01076,0.165102,0.51661,-0.425027,0.998462,1.28942,-1.241,1.11561,0.720628,0.491754,-1.18197,-0.270441,
2.705000,2.740941,66.363000,69.103941,3.51639,-0.562495,5.01632,0.168697,0.519072,-0.43092,0.997117,1.29354,-1.23944,1.10546,0.717165,0.493003,-1.17504,-0.267661,
2.710000,2.740941,66.552168,69.293109,3.52287,-0.568688,5.02182,0.172274,0.52154,-0.436777,0.995786,1.2977,-1.23775,1.09527,0.713547,0.494299,-1.16801,-0.26495,
2.715000,2.740941,66.740323,69.481264,3.52937,-0.574872,5.02727,0.175833,0.524015,-0.4426,0.994468,1.3019,-1.23594,1.08504,0.709775,0.495639,-1.16087,-0.262306,
2.720000,2.740941,66.927455,69.668395,3.53589,-0.581047,5.03267,0.179372,0.526497,-0.448386,0.993163,1.30613,-1.234,1.07477,0.705849,0.497021,-1.15364,-0.25973,
2.725000,2.740941,67.113550,69.854491,3.54243,-0.587212,5.03802,0.182891,0.528985,-0.454136,0.99187,1.31041,-1.23194,1.06447,0.701771,0.498439,-1.14631,-0.257219,
2.730000,2.740941,67.298599,70.039540,3.54899,-0.593367,5.04331,0.18639,0.531481,-0.459849,0.99059,1.31472,-1.22975,1.05413,0.697541,0.499892,-1.13888,-0.254772,
2.735000,2.740940,67.482589,70.223530,3.55557,-0.59951,5.04856,0.189866,0.533984,-0.465525,0.989323,1.31908,-1.22744,1.04377,0.693161,0.501376,-1.13136,-0.252388,
2.740000,2.740940,67.665510,70.406450,3.56218,-0.605641,5.05375,0.193321,0.536495,-0.471163,0.988067,1.32348,-1.22499,1.03338,0.68863,0.502886,-1.12374,-0.250067,
2.745000,2.740940,67.847349,70.588289,3.56881,-0.61176,5.05889,0.196753,0.539013,-0.476762,0.986822,1.32792,-1.22242,1.02297,0.683952,0.50442,-1.11603,-0.247806,
2.750000,2.740940,68.028097,70.769037,3.57546,-0.617865,5.06398,0.200161,0.541539,-0.482323,0.985589,1.33241,-1.21972,1.01255,0.679126,0.505974,-1.10824,-0.245604,
2.755000,2.740940,68.207742,70.948682,3.58213,-0.623957,5.06902,0.203544,0.544073,-0.487845,0.984366,1.33693,-1.21689,1.00211,0.674153,0.507545,-1.10035,-0.243461,
2.760000,2.740939,68.386274,71.127214,3.58883,-0.630034,5.074,0.206902,0.546614,-0.493327,0.983154,1.34151,-1.21393,0.991657,0.669036,0.509127,-1.09238,-0.241375,
2.765000,2.740939,68.563683,71.304622,3.59555,-0.636096,5.07893,0.210234,0.549164,-0.498768,0.981952,1.34612,-1.21085,0.981202,0.663774,0.510719,-1.08432,-0.239344,
2.770000,2.740939,68.739957,71.480896,3.60229,-0.642143,5.08381,0.21354,0.551722,-0.50417,0.98076,1.35078,-1.20763,0.970744,0.658371,0.512317,-1.07618,-0.237369,
2.775000,2.740939,68.915088,71.656026,3.60906,-0.648172,5.08864,0.216818,0.554287,-0.50953,0.979578,1.35549,-1.20428,0.960287,0.652826,0.513916,-1.06796,-0.235447,
2.780000,2.740938,69.089064,71.830003,3.61585,-0.654185,5.09342,0.220068,0.556861,-0.514849,0.978406,1.36024,-1.2008,0.949835,0.647141,0.515514,-1.05966,-0.233577,
2.785000,2.740938,69.261877,72.002815,3.62266,-0.66018,5.09814,0.223289,0.559442,-0.520127,0.977243,1.36504,-1.19719,0.939391,0.641318,0.517106,-1.05128,-0.231758,
2.790000,2.740938,69.433517,72.174455,3.6295,-0.666157,5.10281,0.226481,0.562032,-0.525362,0.976088,1.36988,-1.19344,0.928959,0.635358,0.51869,-1.04283,-0.22999,
2.795000,2.740938,69.603974,72.344911,3.63636,-0.672115,5.10743,0.229643,0.564629,-0.530555,0.974943,1.37477,-1.18957,0.918542,0.629263,0.520262,-1.0343,-0.22827,
2.800000,2.740937,69.773239,72.514176,3.64324,-0.678053,5.112,0.232774,0.567234,-0.535705,0.973806,1.37971,-1.18557,0.908144,0.623035,0.521819,-1.0257,-0.226597,
2.805000,2.740937,69.941303,72.682240,3.65015,-0.683971,5.11651,0.235873,0.569847,-0.540812,0.972677,1.38469,-1.18143,0.897769,0.616674,0.523357,-1.01704,-0.224972,
2.810000,2.740937,70.108158,72.849094,3.65709,-0.689867,5.12097,0.238941,0.572468,-0.545876,0.971556,1.38972,-1.17717,0.887419,0.610183,0.524874,-1.0083,-0.223391,
2.815000,2.740936,70.273794,73.014730,3.66405,-0.695742,5.12538,0.241975,0.575096,-0.550895,0.970443,1.39479,-1.17277,0.877099,0.603564,0.526365,-0.999496,-0.221855,
2.820000,2.740936,70.438204,73.179140,3.67104,-0.701595,5.12974,0.244976,0.577732,-0.555871,0.969337,1.39991,-1.16825,0.866812,0.596817,0.527828,-0.990629,-0.220362,
2.825000,2.740935,70.601379,73.342314,3.67805,-0.707425,5.13405,0.247943,0.580374,-0.560802,0.968239,1.40507,-1.16359,0.856561,0.589946,0.52926,-0.9817,-0.21891,
2.830000,2.740935,70.763311,73.504246,3.68509,-0.713231,5.13831,0.250876,0.583024,-0.565688,0.967148,1.41028,-1.1588,0.84635,0.582951,0.530658,-0.97271,-0.2175,
2.835000,2.740934,70.923992,73.664927,3.69215,-0.719013,5.14252,0.253773,0.585681,-0.570529,0.966064,1.41553,-1.15389,0.836182,0.575835,0.53202,-0.963662,-0.216129,
2.840000,2.740934,71.083416,73.824349,3.69924,-0.72477,5.14667,0.256634,0.588344,-0.575324,0.964987,1.42083,-1.14884,0.82606,0.5686,0.533341,-0.954557,-0.214796,
2.845000,2.740933,71.241573,73.982506,3.70636,-0.730501,5.15078,0.259459,0.591014,-0.580074,0.963916,1.42616,-1.14367,0.815987,0.561247,0.53462,-0.945398,-0.213502,
2.850000,2.740933,71.398458,74.139390,3.71351,-0.736206,5.15483,0.262247,0.593691,-0.584778,0.962852,1.43155,-1.13837,0.805967,0.553779,0.535855,-0.936185,-0.212243,
2.855000,2.740932,71.554063,74.294995,3.72068,-0.741885,5.15884,0.264997,0.596373,-0.589436,0.961794,1.43697,-1.13294,0.796002,0.546198,0.537042,-0.926922,-0.21102,
2.860000,2.740931,71.708381,74.449312,3.72788,-0.747536,5.16279,0.267709,0.599061,-0.594047,0.960742,1.44244,-1.12738,0.786097,0.538506,0.538179,-0.917609,-0.20983,
2.865000,2.740931,71.861406,74.602337,3.7351,-0.753159,5.1667,0.270382,0.601755,-0.598612,0.959696,1.44794,-1.12169,0.776253,0.530704,0.539264,-0.908249,-0.208674,
2.870000,2.740930,72.013132,74.754062,3.74235,-0.758753,5.17055,0.273016,0.604454,-0.60313,0.958655,1.45348,-1.11588,0.766475,0.522796,0.540295,-0.898844,-0.207549,
